a,d,sign,m,deg_P,n_factors,M_P,deg_smallest_factor,M_smallest_factor
2,5,1,173,174,3,1.329237569500101759199434,166,1.329237569500101759199434
2,5,1,175,176,2,1.335148567955617345446228,174,1.335148567955617345446228
2,5,1,177,178,1,1.329585248209613434547872,178,1.329585248209613434547872
2,5,1,179,180,3,1.333894705545653258728242,174,1.333894705545653258728242
2,5,1,181,182,3,1.333616780228524032123161,176,1.333616780228524032123161
2,5,1,183,184,1,1.332063506037475810797226,184,1.332063506037475810797226
2,5,1,185,186,2,1.333944148126889832583370,184,1.333944148126889832583370
2,5,1,187,188,3,1.329840003331787784671138,180,1.329840003331787784671138
2,5,1,189,190,1,1.333156008404388610900263,190,1.333156008404388610900263
2,5,1,191,192,3,1.327337867234496885049755,184,1.327337867234496885049755
2,5,1,193,194,2,1.333021905894481139635328,192,1.333021905894481139635328
2,5,1,195,196,1,1.327599021345964130444441,196,1.327599021345964130444441
2,5,1,197,198,2,1.333817384838630261417488,196,1.333817384838630261417488
2,5,1,199,200,2,1.333605814893102193963218,198,1.333605814893102193963218
2,5,1,201,202,1,1.332962962163895328715031,202,1.332962962163895328715031
2,7,-1,5,4,2,1.000000000000000000000000,0,100.0000000000000000000000
2,7,-1,7,8,2,1.556030191322682260530429,6,1.556030191322682260530429
2,7,-1,9,10,1,1.961647768983580723225855,10,1.961647768983580723225855
2,7,-1,11,12,2,1.261230961137138851946672,10,1.261230961137138851946672
2,7,-1,13,14,2,1.578373485672006425626232,12,1.578373485672006425626232
2,7,-1,15,16,2,1.176280818259917506544070,10,1.176280818259917506544070
2,7,-1,17,18,2,1.427009233495926973623832,16,1.427009233495926973623832
2,7,-1,19,20,2,1.387997274465156067046704,18,1.387997274465156067046704
2,7,-1,21,22,2,1.343268023513754412246740,16,1.343268023513754412246740
2,7,-1,23,24,3,1.381147937873533536825652,18,1.381147937873533536825652
2,7,-1,25,26,3,1.289289736514470113544218,20,1.289289736514470113544218
2,7,-1,27,28,1,1.446754713847588685530443,28,1.446754713847588685530443
2,7,-1,29,30,2,1.357765568183021983394455,28,1.357765568183021983394455
2,7,-1,31,32,2,1.452187310228322410853270,30,1.452187310228322410853270
2,7,-1,33,34,2,1.341287825662282442818900,28,1.341287825662282442818900
2,7,-1,35,36,2,1.431213256399485621380229,34,1.431213256399485621380229
2,7,-1,37,38,2,1.386174375499368483067879,36,1.386174375499368483067879
2,7,-1,39,40,2,1.405144239525366433634946,34,1.405144239525366433634946
2,7,-1,41,42,2,1.403173047849169275841567,40,1.403173047849169275841567
2,7,-1,43,44,2,1.379358624689398879554204,42,1.379358624689398879554204
2,7,-1,45,46,1,1.397327177407860913806483,46,1.397327177407860913806483
2,7,-1,47,48,3,1.355454852397385885498374,42,1.355454852397385885498374
2,7,-1,49,50,3,1.384626018044522721046877,44,1.384626018044522721046877
2,7,-1,51,52,2,1.363561221149772972031997,46,1.363561221149772972031997
2,7,-1,53,54,2,1.413155944478755110978662,52,1.413155944478755110978662
2,7,-1,55,56,2,1.363455740827567433222376,54,1.363455740827567433222376
2,7,-1,57,58,2,1.409884500150402941839180,52,1.409884500150402941839180
2,7,-1,59,60,2,1.391102929337331549441810,58,1.391102929337331549441810
2,7,-1,61,62,2,1.399968272584035249038002,60,1.399968272584035249038002
2,7,-1,63,64,1,1.400598746857833808200454,64,1.400598746857833808200454
2,7,-1,65,66,2,1.387592030206726327290164,64,1.387592030206726327290164
2,7,-1,67,68,2,1.398342709204537340066164,66,1.398342709204537340066164
2,7,-1,69,70,2,1.374393014176364747041700,64,1.374393014176364747041700
2,7,-1,71,72,3,1.391530804878241840373451,66,1.391530804878241840373451
2,7,-1,73,74,3,1.361143328810806255688521,68,1.361143328810806255688521
2,7,-1,75,76,2,1.396344398223873486506329,70,1.396344398223873486506329
2,7,-1,77,78,2,1.370567554323871451004820,76,1.370567554323871451004820
2,7,-1,79,80,2,1.400851085610610597897625,78,1.400851085610610597897625
2,7,-1,81,82,1,1.390162405273619497901670,82,1.390162405273619497901670
2,7,-1,83,84,2,1.396971698960334781042278,82,1.396971698960334781042278
2,7,-1,85,86,2,1.397933428420630901244824,84,1.397933428420630901244824
2,7,-1,87,88,2,1.390220952703950533666685,82,1.390220952703950533666685
2,7,-1,89,90,2,1.397538517254501688664899,88,1.397538517254501688664899
2,7,-1,91,92,2,1.382112160682025766381445,90,1.382112160682025766381445
2,7,-1,93,94,2,1.393664509235288532874831,88,1.393664509235288532874831
2,7,-1,95,96,3,1.373357813999183424502474,90,1.373357813999183424502474
2,7,-1,97,98,3,1.387938516914743725027612,92,1.387938516914743725027612
2,7,-1,99,100,1,1.370023949828998895436740,100,1.370023949828998895436740
2,7,-1,101,102,2,1.394804939541640574485163,100,1.394804939541640574485163
2,7,-1,103,104,2,1.388224773647985505893054,102,1.388224773647985505893054
2,7,-1,105,106,2,1.394608880040679277824551,100,1.394608880040679277824551
2,7,-1,107,108,2,1.395647176725180905618426,106,1.395647176725180905618426
2,7,-1,109,110,2,1.390958623774868336961622,108,1.390958623774868336961622
2,7,-1,111,112,2,1.396384412810794162052554,106,1.396384412810794162052554
2,7,-1,113,114,2,1.385752159540860753299890,112,1.385752159540860753299890
2,7,-1,115,116,2,1.394219026843618138766762,114,1.394219026843618138766762
2,7,-1,117,118,1,1.379698726251695588758814,118,1.379698726251695588758814
2,7,-1,119,120,3,1.390421049651788685953642,114,1.390421049651788685953642
2,7,-1,121,122,3,1.373172770559498281130301,116,1.373172770559498281130301
2,7,-1,123,124,2,1.385628834779973546852757,118,1.385628834779973546852757
2,7,-1,125,126,2,1.385466023325460457066751,124,1.385466023325460457066751
2,7,-1,127,128,2,1.392334249437646238390712,126,1.392334249437646238390712
2,7,-1,129,130,2,1.393562896874711563763433,124,1.393562896874711563763433
2,7,-1,131,132,2,1.390848790181396663199550,130,1.390848790181396663199550
2,7,-1,133,134,2,1.395154401617638625219932,132,1.395154401617638625219932
2,7,-1,135,136,1,1.387538189555593150958889,136,1.387538189555593150958889
2,7,-1,137,138,2,1.394116568697172068758670,136,1.394116568697172068758670
2,7,-1,139,140,2,1.383268127981979227642378,138,1.383268127981979227642378
2,7,-1,141,142,2,1.391589750303419110098548,136,1.391589750303419110098548
2,7,-1,143,144,3,1.378424358517205468077787,138,1.378424358517205468077787
2,7,-1,145,146,3,1.388123481876498208409498,140,1.388123481876498208409498
2,7,-1,147,148,2,1.380649949607284989527980,142,1.380649949607284989527980
2,7,-1,149,150,2,1.389389981369448526088169,148,1.389389981369448526088169
2,7,-1,151,152,2,1.391403820054900225711666,150,1.391403820054900225711666
2,7,-1,153,154,1,1.390223064891573098837883,154,1.390223064891573098837883
2,7,-1,155,156,2,1.393881016042927240571135,154,1.393881016042927240571135
2,7,-1,157,158,2,1.388337755077198147281593,156,1.388337755077198147281593
2,7,-1,159,160,2,1.393689360091162904855802,154,1.393689360091162904855802
2,7,-1,161,162,2,1.385348240393823236119780,160,1.385348240393823236119780
2,7,-1,163,164,2,1.392071743175347037248117,162,1.392071743175347037248117
2,7,-1,165,166,2,1.381715227419774685749334,160,1.381715227419774685749334
2,7,-1,167,168,3,1.389554130478579727234059,162,1.389554130478579727234059
2,7,-1,169,170,3,1.382843986387431863600664,164,1.382843986387431863600664
2,7,-1,171,172,1,1.386428509420116932096318,172,1.386428509420116932096318
2,7,-1,173,174,2,1.388209286587652848923209,172,1.388209286587652848923209
2,7,-1,175,176,2,1.389058829425312315355810,174,1.389058829425312315355810
2,7,-1,177,178,2,1.392499099866849071167203,172,1.392499099866849071167203
2,7,-1,179,180,2,1.388522343486817367160366,178,1.388522343486817367160366
2,7,-1,181,182,2,1.393064436071316878217377,180,1.393064436071316878217377
2,7,-1,183,184,2,1.386542002015248892755854,178,1.386542002015248892755854
2,7,-1,185,186,2,1.392154528443375327495853,184,1.392154528443375327495853
2,7,-1,187,188,2,1.383832166279174199439520,186,1.383832166279174199439520
2,7,-1,189,190,1,1.390355065245320165552114,190,1.390355065245320165552114
2,7,-1,191,192,3,1.384071135224899787473111,186,1.384071135224899787473111
2,7,-1,193,194,3,1.387955986683013204466068,188,1.387955986683013204466068
2,7,-1,195,196,2,1.386794167267736071490962,190,1.386794167267736071490962
2,7,-1,197,198,2,1.385132150876438890246397,196,1.385132150876438890246397
2,7,-1,199,200,2,1.390761990148787647132673,198,1.390761990148787647132673
2,7,-1,201,202,2,1.388214581372364544672085,196,1.388214581372364544672085
2,7,1,5,6,1,1.000000000000000000000000,0,100.0000000000000000000000
2,7,1,7,8,1,1.661047761989006496830368,8,1.661047761989006496830368
2,7,1,9,10,1,1.000000000000000000000000,0,100.0000000000000000000000
2,7,1,11,12,2,1.359999711711500865451030,8,1.359999711711500865451030
2,7,1,13,14,2,1.000000000000000000000000,0,100.0000000000000000000000
2,7,1,15,16,1,1.489745135504607353595724,16,1.489745135504607353595724
2,7,1,17,18,1,1.420613137388288966745250,18,1.420613137388288966745250
2,7,1,19,20,1,1.465187959800643558485142,20,1.465187959800643558485142
2,7,1,21,22,1,1.485106906692188269356228,22,1.485106906692188269356228
2,7,1,23,24,1,1.406925747972493651397264,24,1.406925747972493651397264
2,7,1,25,26,1,1.465658265658822420499336,26,1.465658265658822420499336
2,7,1,27,28,1,1.356438892469062310003424,28,1.356438892469062310003424
2,7,1,29,30,1,1.431462399080255430533150,30,1.431462399080255430533150
2,7,1,31,32,2,1.315874970229627269492185,22,1.315874970229627269492185
2,7,1,33,34,1,1.397201827203880258030674,34,1.397201827203880258030674
2,7,1,35,36,3,1.283326411512125639277297,22,1.283326411512125639277297
2,7,1,37,38,2,1.366288009070662456120229,34,1.366288009070662456120229
2,7,1,39,40,1,1.395944695223701746067374,40,1.395944695223701746067374
2,7,1,41,42,1,1.404250965465239358128231,42,1.404250965465239358128231
2,7,1,43,44,1,1.423204760970927700474738,44,1.423204760970927700474738
2,7,1,45,46,1,1.394031841683018224393896,46,1.394031841683018224393896
2,7,1,47,48,1,1.422793320946499840896358,48,1.422793320946499840896358
2,7,1,49,50,1,1.377232623289071387068928,50,1.377232623289071387068928
2,7,1,51,52,1,1.412764936566638343104930,52,1.412764936566638343104930
2,7,1,53,54,2,1.359063912581496243473724,44,1.359063912581496243473724
2,7,1,55,56,1,1.398956668034405073151999,56,1.398956668034405073151999
2,7,1,57,58,2,1.341245541852481688841349,48,1.341245541852481688841349
2,7,1,59,60,2,1.383862369948289278223582,56,1.383862369948289278223582
2,7,1,61,62,2,1.374579243959020653150819,58,1.374579243959020653150819
2,7,1,63,64,1,1.388759757191991791149373,64,1.388759757191991791149373
2,7,1,65,66,1,1.404402986923431690286676,66,1.404402986923431690286676
2,7,1,67,68,1,1.390482243855418140624311,68,1.390482243855418140624311
2,7,1,69,70,1,1.408576048919575922032638,70,1.408576048919575922032638
2,7,1,71,72,1,1.383401028880444135117331,72,1.383401028880444135117331
2,7,1,73,74,1,1.405136851155203472671873,74,1.405136851155203472671873
2,7,1,75,76,2,1.373613314268259424631597,66,1.373613314268259424631597
2,7,1,77,78,1,1.398201259759636227011286,78,1.398201259759636227011286
2,7,1,79,80,2,1.362807175756637418583113,70,1.362807175756637418583113
2,7,1,81,82,1,1.389510150210535250580045,82,1.389510150210535250580045
2,7,1,83,84,2,1.383547867804854967852937,80,1.383547867804854967852937
2,7,1,85,86,2,1.379968600916665797267283,82,1.379968600916665797267283
2,7,1,87,88,1,1.392301076357310477300913,88,1.392301076357310477300913
2,7,1,89,90,1,1.387425825608617561893171,90,1.387425825608617561893171
2,7,1,91,92,1,1.400944491729215332367797,92,1.400944491729215332367797
2,7,1,93,94,1,1.385394418428149820587957,94,1.385394418428149820587957
2,7,1,95,96,1,1.400633671144205874258162,96,1.400633671144205874258162
2,7,1,97,98,2,1.379892256509248378065972,88,1.379892256509248378065972
2,7,1,99,100,1,1.397021675419970299996985,100,1.397021675419970299996985
2,7,1,101,102,2,1.372945472233176238468805,92,1.372945472233176238468805
2,7,1,103,104,1,1.391647868274071595997737,104,1.391647868274071595997737
2,7,1,105,106,1,1.387243289695969480879972,106,1.387243289695969480879972
2,7,1,107,108,2,1.385265647529779051736799,104,1.385265647529779051736799
2,7,1,109,110,2,1.387351170542881004430374,106,1.387351170542881004430374
2,7,1,111,112,1,1.380709921101838067475417,112,1.380709921101838067475417
2,7,1,113,114,1,1.395231564799129410030612,114,1.395231564799129410030612
2,7,1,115,116,1,1.385566026089796774112115,116,1.385566026089796774112115
2,7,1,117,118,1,1.397347882458147004140421,118,1.397347882458147004140421
2,7,1,119,120,2,1.382837288815787726931968,110,1.382837288815787726931968
2,7,1,121,122,1,1.395757315023647246746987,122,1.395757315023647246746987
2,7,1,123,124,2,1.378319234947999263887927,114,1.378319234947999263887927
2,7,1,125,126,1,1.392392816768870816826544,126,1.392392816768870816826544
2,7,1,127,128,1,1.388869537953786522099458,128,1.388869537953786522099458
2,7,1,129,130,1,1.387983029339168537904309,130,1.387983029339168537904309
2,7,1,131,132,2,1.389458382357659617260539,128,1.389458382357659617260539
2,7,1,133,134,2,1.382921689140648868110804,130,1.382921689140648868110804
2,7,1,135,136,1,1.387520904853945945319943,136,1.387520904853945945319943
2,7,1,137,138,1,1.384230553911611018246955,138,1.384230553911611018246955
2,7,1,139,140,1,1.394465597419836154546304,140,1.394465597419836154546304
2,7,1,141,142,2,1.384092086894139993037529,132,1.384092086894139993037529
2,7,1,143,144,1,1.394452245027154789681944,144,1.394452245027154789681944
2,7,1,145,146,2,1.381321501342122026498598,136,1.381321501342122026498598
2,7,1,147,148,1,1.392471851038924007603997,148,1.392471851038924007603997
2,7,1,149,150,1,1.389515724638313704835758,150,1.389515724638313704835758
2,7,1,151,152,1,1.389408885079856165086233,152,1.389408885079856165086233
2,7,1,153,154,1,1.390495310633329847123882,154,1.390495310633329847123882
2,7,1,155,156,2,1.385660668725324958173983,152,1.385660668725324958173983
2,7,1,157,158,2,1.389261288468583653219893,154,1.389261288468583653219893
2,7,1,159,160,1,1.381458335750131025031513,160,1.381458335750131025031513
2,7,1,161,162,1,1.390981541957205015308348,162,1.390981541957205015308348
2,7,1,163,164,2,1.384194458518203538289214,154,1.384194458518203538289214
2,7,1,165,166,1,1.393046786937221765631767,166,1.393046786937221765631767
2,7,1,167,168,2,1.382964479695887594576252,158,1.382964479695887594576252
2,7,1,169,170,1,1.392173759934012933410977,170,1.392173759934012933410977
2,7,1,171,172,1,1.389625471931213242815775,172,1.389625471931213242815775
2,7,1,173,174,1,1.390110218551523838657569,174,1.390110218551523838657569
2,7,1,175,176,1,1.390941778570691129876203,176,1.390941778570691129876203
2,7,1,177,178,1,1.387327581906054858210660,178,1.387327581906054858210660
2,7,1,179,180,2,1.390240933998758012348111,176,1.390240933998758012348111
2,7,1,181,182,2,1.384064225649015588377968,178,1.384064225649015588377968
2,7,1,183,184,1,1.388485734380425288564131,184,1.388485734380425288564131
2,7,1,185,186,2,1.382279155644749823002278,176,1.382279155644749823002278
2,7,1,187,188,1,1.391319783090115785173437,188,1.391319783090115785173437
2,7,1,189,190,2,1.383683255534034913475234,180,1.383683255534034913475234
2,7,1,191,192,1,1.391605620176042097283219,192,1.391605620176042097283219
2,7,1,193,194,1,1.389392791645559962456712,194,1.389392791645559962456712
2,7,1,195,196,1,1.390361059298889969619822,196,1.390361059298889969619822
2,7,1,197,198,1,1.391028974933592312564848,198,1.391028974933592312564848
2,7,1,199,200,1,1.388331200488256153130579,200,1.388331200488256153130579
2,7,1,201,202,1,1.390755049418072744167614,202,1.390755049418072744167614
2,8,-1,5,6,2,1.000000000000000000000000,0,100.0000000000000000000000
2,8,-1,7,8,1,1.684910152717295072496053,8,1.684910152717295072496053
2,8,-1,9,10,1,1.304363761709163977455964,10,1.304363761709163977455964
2,8,-1,11,12,2,1.431000959137272058248131,10,1.431000959137272058248131
2,8,-1,13,14,2,1.522096478906393596626812,12,1.522096478906393596626812
2,8,-1,15,16,1,1.326633114825172907830376,16,1.326633114825172907830376
2,8,-1,17,18,1,1.485932368403785847053542,18,1.485932368403785847053542
2,8,-1,19,20,3,1.267296442523068692734077,14,1.267296442523068692734077
2,8,-1,21,22,2,1.434040406125627863661199,20,1.434040406125627863661199
2,8,-1,23,24,1,1.446910062570180913322578,24,1.446910062570180913322578
2,8,-1,25,26,1,1.388596303122313239544374,26,1.388596303122313239544374
2,8,-1,27,28,2,1.451710022969828345028593,26,1.451710022969828345028593
2,8,-1,29,30,3,1.351099061915337279563789,24,1.351099061915337279563789
2,8,-1,31,32,1,1.432980594704978943336413,32,1.432980594704978943336413
2,8,-1,33,34,1,1.414539645433318338052238,34,1.414539645433318338052238
2,8,-1,35,36,2,1.409102938324344320371460,34,1.409102938324344320371460
2,8,-1,37,38,2,1.435172663488243501990567,36,1.435172663488243501990567
2,8,-1,39,40,1,1.385224365237515912150430,40,1.385224365237515912150430
2,8,-1,41,42,1,1.429921124084933877995577,42,1.429921124084933877995577
2,8,-1,43,44,3,1.362926408664818935421312,38,1.362926408664818935421312
2,8,-1,45,46,2,1.416913409256168829502156,44,1.416913409256168829502156
2,8,-1,47,48,1,1.423329975292276018910740,48,1.423329975292276018910740
2,8,-1,49,50,1,1.401353926523531785015988,50,1.401353926523531785015988
